Access of Memory Location After End of Buffer - (788),175,1000664118119788,The software reads or writes to a buffer using an index or pointer that references a memory location after the end of the buffer.,1000664118119
Stack-based Buffer Overflow - (121),176,1000664118119788121,"A stack-based buffer overflow condition is a condition where the buffer being overwritten is allocated on the stack (i.e., is a local variable or, rarely, a parameter to a function).Stack Overflow",1000664118119788
Heap-based Buffer Overflow - (122),177,1000664118119788122,"A heap overflow condition is a buffer overflow, where the buffer that can be overwritten is allocated in the heap portion of memory, generally meaning that the buffer was allocated using a routine such as malloc().",1000664118119788
Buffer Over-read - (126),178,1000664118119788126,The software reads from a buffer using buffer access mechanisms such as indexes or pointers that reference memory locations after the targeted buffer.,1000664118119788
Buffer Access with Incorrect Length Value - (805),179,1000664118119805,"The software uses a sequential operation to read or write a buffer, but it uses an incorrect length value that causes it to access memory that is outside of the bounds of the buffer.",1000664118119
Buffer Access Using Size of Source Buffer - (806),180,1000664118119805806,"The software uses the size of a source buffer when reading from or writing to a destination buffer, which may cause it to access memory that is outside of the bounds of the buffer.",1000664118119805
Untrusted Pointer Dereference - (822),181,1000664118119822,"The program obtains a value from an untrusted source, converts this value to a pointer, and dereferences the resulting pointer.",1000664118119
Use of Out-of-range Pointer Offset - (823),182,1000664118119823,"The program performs pointer arithmetic on a valid pointer, but it uses an offset that can point outside of the intended range of valid memory locations for the resulting pointer.Untrusted pointer offset",1000664118119
Access of Uninitialized Pointer - (824),183,1000664118119824,The program accesses or uses a pointer that has not been initialized.,1000664118119
Expired Pointer Dereference - (825),184,1000664118119825,"The program dereferences a pointer that contains a location for memory that was previously valid, but is no longer valid.Dangling pointer",1000664118119
